state,district,year,time_step,start_date,end_date,B7,B8,B8A,B12,image_count,mean_cloud_cover,quality_flag
Punjab,Fazilka,2017,0,2017-10-01,2017-10-06,0.2853531728768918,0.2756040060110457,0.3133278445476454,0.1147278641575931,2,0.0215999999999999,valid
Punjab,Fazilka,2017,1,2017-10-06,2017-10-11,0.2733866817116899,0.2598069732836007,0.2995345825147001,0.1200763736092732,6,0.0,valid
Punjab,Fazilka,2017,2,2017-10-11,2017-10-16,0.2662989839819624,0.2609183339870491,0.2936307913713905,0.1298376531817704,4,0.0,valid
Punjab,Fazilka,2017,3,2017-10-16,2017-10-21,0.2519004224716114,0.2422258894665684,0.2744471287101029,0.1340962345366568,2,0.6464000000000001,valid
Punjab,Fazilka,2017,4,2017-10-21,2017-10-26,0.2320082964679328,0.2320641216148717,0.2575872466447756,0.1444674441753489,2,0.0,valid
Punjab,Fazilka,2017,5,2017-10-26,2017-10-31,0.2494071338046882,0.2388318198600248,0.267763163492911,0.15390863707349,4,0.107725,valid
Punjab,Fazilka,2017,6,2017-10-31,2017-11-05,0.2859874279592082,0.263170750872535,0.2937776463703118,0.1487373612551078,1,0.0,valid
Punjab,Fazilka,2017,7,2017-11-05,2017-11-10,0.225210340968996,0.21640918243730586,0.240095494119481,0.15600183568702988,0,,missing_bands
Punjab,Fazilka,2017,8,2017-11-10,2017-11-15,0.21594041477338927,0.2054832015376531,0.22754188151434146,0.16228852535491214,0,,missing_bands
Punjab,Fazilka,2017,9,2017-11-15,2017-11-20,0.1815628891370414,0.174892878218,0.1933405130601031,0.1603726387070598,4,0.0,valid
Punjab,Fazilka,2017,10,2017-11-20,2017-11-25,0.1770859574761094,0.1730863416210977,0.1880089010293036,0.1725230972241428,4,0.0029,valid
Punjab,Fazilka,2017,11,2017-11-25,2017-11-30,0.1856586654898991,0.1774342171166078,0.1948191836190778,0.1759008925147603,6,1.63415,valid
Punjab,Fazilka,2017,12,2017-11-30,2017-12-05,0.1860160810204022,0.1795984335758445,0.19608935440026581,0.16859755502397908,0,,missing_bands
Punjab,Fazilka,2017,13,2017-12-05,2017-12-10,0.1882907649492647,0.1839920797874552,0.1971745363476115,0.1768463633476034,4,1.916075,valid
Punjab,Fazilka,2017,14,2017-12-10,2017-12-15,0.1984782318226874,0.19059999932280788,0.20715125543982166,0.1542141683980764,0,,missing_bands
Punjab,Fazilka,2017,15,2017-12-15,2017-12-20,0.1974821280496965,0.1885866511360618,0.2071036379452331,0.1573447833263292,4,0.0045,valid
Punjab,Fazilka,2017,16,2017-12-20,2017-12-25,0.2087390432361471,0.1990492768149697,0.2180987790169898,0.1411667175160142,2,13.48845,valid
Punjab,Fazilka,2017,17,2017-12-25,2017-12-30,0.2122205573884296,0.203937771758945,0.2185601402701959,0.119812085285675,2,1.382716941383738,valid
